0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-0.16407450311451005,-2.206104506460732,0.3341240650775528,0.3947986068183549,1.54119806557333,1.9807243453712948,0.8473125231721526,1.0588240283672363,-0.500306648437603,3.0738150952252927,2.752246952568084,-0.21087178230881057,2.2101598588213336,0.4190191440095616,1.8607474648542077,2.2296945564817197,-1.1463424125366521,2.1068613769191997,-0.14278753135091435
-1.4699373529352584,-0.7867773569779228,-0.8486584120335574,1.6622854434098946,0.08418746478074558,1.5120493350654969,-0.8995032116928701,1.0588240283672363,1.2815331100501772,3.739508193214222,2.4843336774091305,0.8901028414087209,0.6131298751966232,1.2928391390718599,0.2680379921003079,2.921183369603515,-1.685548838542094,2.5538161795533254,-0.7945192737881046
0.10007439243327666,-0.7867773569779228,0.7265927961189667,-0.36857414703791336,1.7509622376718732,0.7994065111758585,1.239022718263097,0.5661555844846526,0.04766499277098219,2.408121997236363,1.948507127091224,0.5297838736466196,1.4152580570171793,0.12509787294315217,0.720441850119898,2.2296945564817197,-0.6071359865312106,0.082794627847516,-0.14278753135091435
-0.5509968289873244,-0.36339851977424403,-0.262643457464871,-0.1093154759169166,0.2939516368792889,0.09318389290684757,-0.5183797786314106,0.32647904421744983,0.4577117991175425,2.010153297351677,1.6878347512608909,0.15945604566890453,-0.18177192660753144,0.12509787294315217,-0.6491643501859845,2.2296945564817197,-1.3260778878717996,0.30627202916457885,-0.14278753135091435
1.1455087536857846,-0.22227224070635107,1.124437811147249,-0.8726882297731848,1.9607264097704165,0.5618589032126458,0.8473125231721526,0.08014482227615807,-1.4583250959927485,1.3444601993627476,1.6878347512608909,-0.21087178230881057,1.4152580570171793,-0.4627446691896667,0.9497424356914711,2.2296945564817197,-0.6071359865312106,-0.14068277346954686,0.7179902416793369
0.8850802651175442,0.9148023506406721,0.5276702886048253,-0.6206311884055491,0.7078106791277662,-0.381911323019578,-0.32252468108593835,-0.4125236216064255,1.0056834403261274,2.010153297351677,2.216420402250177,-0.21087178230881057,-0.7165240478212355,-0.16882339812325728,-0.8722676226340016,1.8792139251734123,-1.3260778878717996,-0.8175000460297944,-0.7945192737881046
0.36050288100151706,0.9148023506406721,-0.06372094995072973,-0.8726882297731848,0.2939516368792889,-0.381911323019578,-0.7089414951621403,0.08014482227615807,-0.7724286199221384,1.2105980003106258,0.6161816506250777,0.15945604566890453,0.3529801946061726,-0.16882339812325728,0.2680379921003079,2.2296945564817197,-1.3260778878717996,-0.14068277346954686,0.7179902416793369
1.0152945094016643,0.20513877589926757,0.7265927961189667,-1.3768023125084563,1.337103195423396,-0.381911323019578,0.4556023280812081,-0.1661893996651337,-0.22818467695306746,1.3444601993627476,1.4199214761019376,-0.21087178230881057,0.8805059358034752,-0.7566659402560761,0.720441850119898,1.8792139251734123,-1.1463424125366521,-0.8175000460297944,-0.14278753135091435
-0.16407450311451005,0.6325497925048862,-0.8486584120335574,-1.1175436413874595,-0.335340879416341,-0.6194589309827907,-1.4870685043292866,-0.4125236216064255,0.7335614688415921,1.2105980003106258,0.35550927479474476,0.15945604566890453,-0.9766737284116861,0.12509787294315217,-0.8722676226340016,2.570702738295208,-2.4096260391779727,-0.3705452433956687,-0.7945192737881046
1.1455087536857846,0.20513877589926757,-0.262643457464871,-1.628859353876092,0.7078106791277662,0.09318389290684757,0.26504061155047837,0.32647904421744983,-1.5962499308547733,0.4110427032695747,-0.18031727552316187,0.8901028414087209,1.1478819964103273,0.12509787294315217,1.4083436068346173,2.921183369603515,-1.8704196131725312,-0.14068277346954686,0.5027957984217741
0.36050288100151706,-0.07711378223651832,-0.6551121885062848,-1.3768023125084563,-0.335340879416341,-0.8505863333253761,-0.32252468108593835,-0.1661893996651337,0.871486303703617,1.608566700195312,0.6161816506250777,0.5297838736466196,-0.18177192660753144,0.12509787294315217,0.03873740652873479,2.2296945564817197,-2.0501550885076782,-1.2644548486639202,-1.0035653043811656
-1.7303658415034988,-0.07711378223651832,-1.4454259345759812,-0.6206311884055491,-1.3728231360118388,-0.8505863333253761,-0.8995032116928701,0.08014482227615807,-0.22818467695306746,1.608566700195312,-0.9768162016714015,1.260430669386436,-0.18177192660753144,0.4190191440095616,0.03873740652873479,2.921183369603515,-1.3260778878717996,-0.5940226447127315,0.07240691190664847
0.49071712528563727,0.7736760715727792,1.124437811147249,0.14274156545071914,1.9607264097704165,1.274501727102284,1.625439532339299,1.0588240283672363,-0.500306648437603,1.7424288992474337,0.35550927479474476,0.15945604566890453,1.1478819964103273,-0.4627446691896667,1.1790430212630443,2.921183369603515,0.29667668943981546,1.2065667030418892,1.1545275408589644
-0.9453599688192313,0.7736760715727792,-0.6551121885062848,-0.1093154759169166,0.08418746478074558,0.3307315008700603,0.06918551400500612,0.5661555844846526,1.6915799163967375,1.8762910982995553,-0.18031727552316187,-0.21087178230881057,-0.9766737284116861,-0.4627446691896667,-0.6491643501859845,2.2296945564817197,-1.1463424125366521,0.5297494304816417,-0.14278753135091435
-0.6849314802509909,0.7736760715727792,-0.46156596497901226,-0.1093154759169166,0.2939516368792889,1.0369541191390712,0.4556023280812081,1.0588240283672363,-1.0482782896461882,1.3444601993627476,-0.9768162016714015,0.5297838736466196,0.3529801946061726,-0.16882339812325728,0.49114126454832496,2.570702738295208,-0.6071359865312106,1.2065667030418892,0.9393330976014015
0.10007439243327666,1.197054908776458,0.5276702886048253,0.3947986068183549,0.7078106791277662,0.7994065111758585,0.8473125231721526,0.32647904421744983,0.4577117991175425,2.010153297351677,0.6161816506250777,0.8901028414087209,0.08560413399932058,0.4190191440095616,-0.19056317904283832,2.921183369603515,-0.6071359865312106,0.082794627847516,-0.364130387272979
0.49071712528563727,0.6325497925048862,0.5276702886048253,-0.36857414703791336,0.4980465070292229,-0.1443637150563652,1.0431676207176248,0.08014482227615807,-1.0482782896461882,1.2105980003106258,0.08759599963579144,0.15945604566890453,1.1478819964103273,-0.16882339812325728,0.9497424356914711,2.570702738295208,-0.24766503586091615,-0.5940226447127315,0.7179902416793369
-0.030139851850843547,1.055928629708565,0.13520155756341154,-0.1093154759169166,-0.7491999216648183,-1.0817137356679616,-0.5183797786314106,-0.4125236216064255,1.2815331100501772,1.7424288992474337,0.884094925784031,-0.5811996102865257,-0.9766737284116861,-0.4627446691896667,-1.0953708950820187,1.8792139251734123,-0.966606937201505,-1.0345923787377984,-0.7945192737881046
0.23028863671739688,0.9148023506406721,0.3341240650775528,-0.1093154759169166,-0.5451050515148843,-0.6194589309827907,-0.5183797786314106,-0.1661893996651337,-0.7724286199221384,1.0767358012585042,0.35550927479474476,-0.21087178230881057,0.6131298751966232,-0.4627446691896667,0.2680379921003079,2.2296945564817197,-0.42740051119606337,-0.3705452433956687,0.7179902416793369
1.0152945094016643,0.34626505496716053,1.3233603186613905,-0.6206311884055491,0.2939516368792889,-0.8505863333253761,0.4556023280812081,-0.4125236216064255,0.18558982763300702,1.3444601993627476,1.4199214761019376,-1.311846406026342,1.1478819964103273,-1.328620846115035,0.49114126454832496,1.1782526625567977,-0.24766503586091615,-1.0345923787377984,-0.364130387272979
